                        TIME SERIES OF MEAN DAILY STREAMFLOWS                        
 
                            N FK UMATILLA R NR GIBBON, OR                            
                Requested Period of Record:   6/1/1912 to  9/30/1943                 
 
Watershed ID #: 14019500                                              Basin: UMATILLA
Latitude: 45° 43' 58.998" *                        Longitude: -118° 11' 4.014" *
Hydrologic Unit: 17070103                      Public Land Survey: 3.00N-37.00E-22-NW
 
Time: 2:30 PM                                                        Date: 04/22/2019
-------------------------------------------------------------------------------------
                 Mean Daily Streamflows are in Cubic Feet per Second                 
.....................................................................................
                   Record Date     Mean Daily Discharge      Estimated               
-------------------------------------------------------------------------------------
                     6/23/1913                   155                            
                     6/24/1913                   140                            
                     6/25/1913                   125                            
                     6/26/1913                   108                            
                     6/27/1913                   110                            
                     6/28/1913                   112                            
                     6/29/1913                   105                            
                     6/30/1913                   105                            
                      7/1/1913                   105                            
                      7/2/1913                    82.0                          
                      7/3/1913                    82.0                          
                      7/4/1913                    82.0                          
                      7/5/1913                    82.0                          
                      7/6/1913                    72.0                          
                      7/7/1913                    68.0                          
                      7/8/1913                    68.0                          
                      7/9/1913                    68.0                          
                     7/10/1913                    64.0                          
                     7/11/1913                    64.0                          
                     7/12/1913                    64.0                          
                     7/13/1913                    64.0                          
                     7/14/1913                    57.0                          
                     7/15/1913                    54.0                          
                     7/16/1913                    54.0                          
                     7/17/1913                    54.0                          
                     7/18/1913                    54.0                          
                     7/19/1913                    54.0                          
                     7/20/1913                    54.0                          
                     7/21/1913                    47.0                          
                     7/22/1913                    44.0                          
                     7/23/1913                    44.0                          
                     7/24/1913                    44.0                          
                     7/25/1913                    44.0                          
                     7/26/1913                    44.0                          
                     7/27/1913                    44.0                          
                     7/28/1913                    44.0                          
                     7/29/1913                    44.0                          
                     7/30/1913                    44.0                          
                     7/31/1913                    44.0                          
                      8/1/1913                    44.0                          
                      8/2/1913                    44.0                          
                      8/3/1913                    44.0                          
                      8/4/1913                    44.0                          
                      8/5/1913                    42.0                          
                      8/6/1913                    42.0                          
                      8/7/1913                    42.0                          
                      8/8/1913                    42.0                          
                      8/9/1913                    42.0                          
                     8/10/1913                    42.0                          
                     8/11/1913                    42.0                          
                     8/12/1913                    42.0                          
                     8/13/1913                    42.0                          
                     8/14/1913                    42.0                          
                     8/15/1913                    42.0                          
                     8/16/1913                    42.0                          
                     8/17/1913                    42.0                          
                     8/18/1913                    42.0                          
                     8/19/1913                    42.0                          
                     8/20/1913                    42.0                          
                     8/21/1913                    42.0                          
                     8/22/1913                    42.0                          
                     8/23/1913                    42.0                          
                     8/24/1913                    42.0                          
                     8/25/1913                    42.0                          
                     8/26/1913                    42.0                          
                     8/27/1913                    42.0                          
                     8/28/1913                    42.0                          
                     8/29/1913                    42.0                          
                     8/30/1913                    42.0                          
                     8/31/1913                    42.0                          
                      9/1/1913                    34.0                          
                      9/2/1913                    34.0                          
                      9/3/1913                    33.0                          
                      9/4/1913                    32.0                          
                      9/5/1913                    32.0                          
                      9/6/1913                    32.0                          
                      9/7/1913                    32.0                          
                      9/8/1913                    32.0                          
                      9/9/1913                    32.0                          
                     9/10/1913                    32.0                          
                     9/11/1913                    32.0                          
                     9/12/1913                    32.0                          
                     9/13/1913                    32.0                          
                     9/14/1913                    32.0                          
                     9/15/1913                    32.0                          
                     9/16/1913                    32.0                          
                     9/17/1913                    33.0                          
                     9/18/1913                    34.0                          
                     9/19/1913                    34.0                          
                     9/20/1913                    34.0                          
                     9/21/1913                    34.0                          
                     9/22/1913                    34.0                          
                     9/23/1913                    34.0                          
                     9/24/1913                    34.0                          
                     9/25/1913                    34.0                          
                     9/26/1913                    34.0                          
                     9/27/1913                    36.0                          
                     9/28/1913                    38.0                          
                     9/29/1913                    38.0                          
                     9/30/1913                    38.0                          
                     10/1/1913                    36.0                          
